7.161286,7.835325,2.911583,0.984049,-1.499546,-2.094097,0.576,-1.205671,1.849122,-0.425598,-0.105672,1.728885,1.788986,0.849798,-1.109353,0.537904,-0.115368,5.069512,6.00771,0.820869,0.89619,0.131699,0.859286,2.059065,0.266773,1.192932,-1.421091,2.128661,-1.288109,1.458738,-0.734508,-0.092678,-0.571314,-0.142634,2.748619,3.099077,0.31727,-0.13058,2.048282,-0.173489,0.324616,-0.300817,0.471089,-0.538577,-0.979124,-0.679165,0.135963,-1.094049,-0.072197,-0.752002,-0.660715,1.319729,1.094839,-0.937659,-0.895371,-0.734962,0.441859,0.389178,-0.944584,-0.04361,-1.504263,0.351267,-1.018726,-0.174878,-1.089543,-0.66884,-0.914772,-0.83625,1
0.225763,-0.094169,-0.603646,0.497745,0.874036,0.29028,-0.077659,-0.887385,0.432062,-0.093963,0.029105,0.407297,-0.034418,-6.07E-4,-1.587712,-0.134767,0.67905,0.867759,0.549205,-0.357172,-0.578459,0.293603,-0.369997,-0.360397,-0.088276,-0.68448,-0.420736,0.263,0.074617,0.277973,0.468588,0.978996,0.586847,0.760345,1.400111,0.943587,-0.402494,0.058298,-0.221967,-0.302481,-0.539966,0.179847,-0.634147,-0.252916,-0.441251,-0.342925,0.628843,0.212837,-0.038171,-0.44029,-0.157062,1.627259,1.989545,-0.357803,-0.176835,0.406589,-0.623764,-0.653021,-0.082645,-0.947933,-0.495712,-0.465077,-0.157861,-0.157189,0.380951,1.088478,-0.123595,1.391141,3
-0.692525,-0.517801,-0.788035,1.214351,-0.907214,0.880213,0.406899,-0.694895,-0.901869,-1.701574,-0.903893,-0.791393,-1.667463,-0.334004,-0.151747,1.210807,1.045059,-0.672476,-0.463102,-0.747421,0.069946,0.305318,0.551537,-0.705611,-0.301218,-0.365297,0.062184,0.366565,0.870098,1.483239,0.61404,1.568182,1.743709,1.388536,-0.694375,-0.285767,-0.291778,-0.274901,-0.351297,0.43917,-0.663293,0.056928,0.801809,0.326462,0.579646,0.991642,1.612214,0.472009,1.060355,1.070834,0.408001,-0.654047,0.264883,-0.421474,-0.405171,0.170239,0.06726,-1.198657,-0.797954,-0.556109,-0.637167,0.14726,0.217914,2.718442,0.972919,2.081069,1.375763,1.063847,3
-0.735562,-0.684055,2.058215,0.716328,-0.011393,0.805396,1.497982,0.114752,0.692847,0.052377,0.024625,0.429205,0.576029,0.400389,0.519513,0.509497,1.303073,-0.055956,0.001966,2.255016,0.332082,-0.051894,0.376492,1.169377,-0.733187,0.672438,0.979776,0.390647,-0.519658,-0.675643,0.292994,0.349806,-0.058874,-0.521205,1.658281,1.254224,2.535289,0.53778,0.19026,-0.156088,0.707729,-1.073155,-0.428863,-0.663483,-0.304159,-0.203572,-0.200971,1.212091,1.193691,0.609952,-0.296156,2.301748,2.547275,1.485531,-0.179182,0.112038,0.983122,0.788367,-0.805626,0.166616,-0.178325,-0.065059,-0.724247,-1.020687,-0.75138,-0.385005,-0.012326,-0.392197,4
0.570272,0.273157,-0.279214,0.083456,1.049331,-0.869295,-0.265858,-0.401676,-0.872639,1.147483,-0.287746,1.824638,-0.861848,-0.229361,-0.966604,0.278767,0.060231,0.035642,-0.044704,-0.718237,-0.733049,-1.136788,-1.301985,-0.312192,-0.671557,-0.57933,-0.772117,-0.371718,-0.48382,0.068485,0.682731,0.867177,0.769446,1.226698,0.557925,0.175588,-0.324638,-0.089385,-0.186612,-0.415299,1.094179,0.298009,-0.479234,0.239411,-0.388596,-0.013394,0.517086,0.120622,0.31707,0.287059,0.607333,0.984157,0.279686,-0.784654,-0.078594,-0.250279,-1.169305,-0.052781,-0.180181,-0.500785,-0.919463,-0.667912,-0.820172,-0.190488,0.306974,0.119658,0.271838,1.289783,3
0.059217,0.034537,-0.703441,0.188652,-0.270353,1.420526,0.467766,0.209594,-0.496505,1.239908,0.241493,-0.258381,1.944521,-1.037235,0.250967,-0.106169,0.012665,1.208937,1.136594,-0.499356,-0.812315,0.707096,0.155801,0.451774,0.854111,1.211973,0.227121,-0.626188,-0.094155,-0.057997,-0.074075,-0.289063,-0.685688,-0.422618,1.791713,1.39226,-0.166716,0.290893,0.28494,1.040583,0.056155,1.119458,1.65977,-0.302015,0.164696,1.381299,-0.241382,0.089011,-0.454603,-0.398362,0.224597,2.949133,2.85651,0.03953,-0.196953,0.526687,1.241737,0.728226,1.404666,1.428818,0.501017,-0.354263,0.445184,0.060328,0.075293,-0.170387,-0.506187,-0.00847,3
-0.280628,-0.310082,-0.756816,0.839033,-0.19667,1.153469,-0.473974,1.491603,-0.105328,1.365001,-1.786353,-1.681866,-1.83653,-0.074443,1.324338,-1.292025,-0.498635,0.234003,0.192691,-0.503408,0.841805,1.107755,1.071172,1.600782,0.542038,2.716828,2.359561,0.543736,3.124184,2.729691,-0.308099,0.783713,-0.401309,-0.57936,1.255379,0.895717,-0.546966,-0.175978,-0.264429,0.537875,0.639666,0.304387,0.219421,0.525801,-0.166239,0.17712,0.788395,-0.951622,-0.827131,-0.883213,-0.777565,2.174149,2.342965,0.119812,-0.726718,-0.25813,0.032481,0.606023,0.036321,1.34057,0.473937,-0.433843,0.813016,1.101685,-0.936123,-0.280096,-0.995073,-0.872726,3
-0.50384,-0.63308,-0.142764,-0.065937,0.259608,0.338967,-0.196791,1.638602,0.93385,0.415837,1.030814,0.066638,0.110161,-0.33842,0.25071,-0.393713,-0.464238,0.204039,-0.070484,0.724351,-0.287228,-0.060067,-0.014404,0.306607,-0.074772,0.058382,-0.234756,-0.36806,0.106773,0.030839,-0.355673,-0.19157,-0.707671,-0.602817,0.562453,0.416244,0.431276,-0.01092,0.670835,0.520563,0.455719,-0.256288,0.379334,-0.610514,-0.405134,0.210483,-0.30205,-0.584585,-0.474667,-0.446593,-0.8445,1.729984,1.262536,1.61191,-0.19997,-0.519394,0.322186,0.257511,0.398013,-0.297578,-0.435378,-0.315558,0.329131,-0.136452,-0.123053,-0.392567,-0.636443,-0.426214,3
0.358054,0.224749,-0.418566,0.010736,0.160657,-0.046321,-0.302215,0.53456,-0.561671,-0.335905,-1.521909,1.397751,-0.698096,-1.014879,-0.043816,-1.296258,-0.250795,0.301849,0.339704,-0.675542,-0.277438,0.133157,-0.316026,-0.618837,-1.232046,-0.547585,-0.634372,-0.921439,-0.797222,-0.803877,-0.343827,-0.534766,-0.465054,-0.882002,1.127116,0.749075,-0.566006,0.556556,-0.465549,-0.420091,-1.003737,-1.167636,-0.948876,-0.898707,-0.760429,-0.723658,-0.411123,-0.354424,-0.771981,-0.82892,-1.039404,2.02009,2.130913,-0.54381,-0.2449,0.229601,-0.442777,-1.032297,-0.976285,-1.041671,-0.899664,-1.127195,-1.116885,-1.043855,-0.922181,-0.870768,-0.834012,-0.929364,2
-0.905772,-0.576675,-0.715466,-0.60378,0.247513,1.131966,-0.389026,0.129503,1.017126,1.191,0.341688,-0.428769,0.069222,-0.681996,1.290348,-0.145094,-0.89865,-0.862128,-0.48049,-0.806471,-0.406467,0.354059,-0.665856,-0.932781,-0.585612,-0.004336,-0.534425,-0.328952,-0.750312,-0.799325,-0.844569,-1.07144,-0.914841,-1.022768,-0.662961,0.308584,0.204624,-0.842376,0.871609,1.284289,-0.038567,-0.656155,0.106748,0.217741,-0.259326,-0.617619,-1.066196,-0.716968,-0.514969,-0.836516,-0.866487,-0.697108,0.453316,-0.207131,0.091736,0.968344,0.102125,-0.224016,-0.048418,0.033324,-0.425955,-0.304674,-1.111613,-0.937458,-0.584648,-1.092478,-0.971362,-0.999936,5
2.834796,2.245864,1.170607,-0.246254,-1.352507,-2.369317,2.48075,-0.391462,-0.133333,-0.363592,-0.305596,-1.594865,-0.134674,0.373479,1.029952,1.023386,1.462987,1.68197,1.539295,0.661773,-0.404155,-0.307166,0.554804,1.165859,0.278173,0.213137,1.014698,2.121636,1.237162,0.045092,-0.292814,-0.17709,0.022118,0.353721,3.567926,1.559539,0.439985,-0.054076,0.312897,3.887376,0.975458,1.427704,-0.015619,3.699058,3.354002,0.589308,0.350348,-0.432713,0.251023,0.969021,0.057635,0.438852,-0.918097,0.200529,-0.223106,-0.735946,0.8288,1.033002,-0.045136,-0.166688,0.415406,1.356588,0.359803,-0.638684,-0.014176,-0.067999,-0.348222,-0.24027,5
0.166401,-0.092392,-0.168411,0.528951,0.938844,-0.666654,0.162325,0.48118,0.216269,0.383661,0.415766,0.082902,-0.306643,-0.521139,-0.458459,-0.284271,-0.621623,0.464581,0.354073,0.595112,-0.11034,0.530374,-0.500604,1.058951,-0.129792,-0.231145,-0.357787,-0.260211,-0.002969,0.258025,-0.083526,-0.46414,-0.151682,-0.145981,0.931976,0.62007,-0.472399,-0.057439,-0.445602,-0.746246,-0.831348,-0.946463,-0.98324,-0.652648,-0.868869,-0.549396,-0.848974,-0.431176,-0.68684,-0.439471,-0.674172,1.574401,1.669462,0.812236,-0.352529,0.337509,-1.262749,0.16633,-1.082827,-1.044221,-1.275752,-0.995681,-0.710491,-1.115228,-1.024564,-0.68566,-0.516244,-0.751553,2
1.816623,2.314939,0.320243,-1.506632,-1.401168,-0.443857,-0.198815,-0.605441,-1.023288,1.349803,-0.381358,0.896502,0.109724,-0.138158,0.848028,1.513742,-0.420469,0.280107,0.309456,-0.703351,-1.4028,-1.453902,-1.334807,-1.343036,-1.174618,-0.87217,-0.812623,-0.590866,-1.207514,-0.986371,-0.903471,-0.969917,-0.501116,-0.837911,4.473582,4.402149,1.645095,0.032797,2.304181,0.21135,-0.513749,-0.218238,0.850746,0.888488,1.10227,-0.442413,0.612427,0.0904,0.039,0.147679,-0.007007,1.934789,2.150802,-0.553887,0.284865,-0.150924,0.116311,-1.366087,-0.889309,-0.601985,-0.325375,-0.434823,-0.873712,-0.278122,-0.806671,-0.610461,-0.483943,-0.381068,6
0.408663,0.310245,-0.348831,-0.036002,0.670316,-0.301304,-0.625013,0.498223,0.267789,-0.878057,-6.44E-4,0.099317,-0.152029,1.154452,-1.118209,1.038318,-0.074337,0.298926,0.467397,-0.634768,0.761995,0.584488,-0.322004,-0.603692,-0.842209,-0.760446,-0.283138,-0.670069,-0.03113,-1.05218,-0.166154,0.450834,-0.352735,-0.435296,1.004182,0.777809,-0.669449,0.71713,-0.019573,-1.104031,-0.891788,-1.137722,-1.20939,-0.796631,-0.926801,-0.989849,-0.912343,-1.041048,-0.555346,-0.724091,-1.148223,2.162298,2.302283,-0.272295,-0.405841,0.087564,0.624866,-1.32236,-1.163757,-1.179969,-0.767803,-0.831026,-0.802506,-1.015261,-0.627195,-0.618322,-0.703001,-0.746651,5
-0.335598,-0.342826,-0.813587,0.480236,0.396853,-0.84053,-0.916457,-2.690871,-5.281537,-5.593823,-0.250353,2.127152,1.557309,1.169599,-0.942691,-1.268196,2.189773,-0.976077,-0.989452,-0.893772,0.216378,-0.892049,-0.298104,-0.808163,-0.204905,0.014142,0.659131,3.202406,2.270745,1.277401,2.719877,1.576198,3.675778,0.072887,-0.745945,-1.237239,-1.279794,0.618207,-0.974029,-0.83942,-0.520347,1.590612,1.871461,4.19312,5.168508,3.338359,2.036214,1.643742,3.307745,3.304175,1.064956,-0.686548,-1.04839,-0.891219,-0.5299,-1.025509,-1.293545,-0.810051,0.904192,2.324242,1.51928,5.010311,5.184758,2.27007,3.464564,1.421777,4.781774,0.307364,2
-0.289956,0.05392,-0.182638,-0.248795,1.034917,-0.235852,-0.108221,-0.755215,-0.172411,0.122527,1.031463,1.858341,-0.068947,-3.29333,-2.705601,0.276273,0.469756,-0.463944,-0.030395,-0.155666,0.238947,0.440913,0.468462,-0.600577,-0.629412,-0.556102,-0.514601,1.678163,1.879864,0.11656,2.534516,1.249474,1.408006,-0.47228,-0.401385,0.724333,0.71588,0.756083,0.450997,-0.154278,-0.111709,-0.25007,-0.231031,-0.915577,0.199305,0.866806,-0.966264,0.518204,0.630246,1.207495,-0.171448,-0.651055,0.347036,0.74645,-0.397794,0.29415,0.92255,-0.967615,-1.100303,-0.751437,-0.685135,0.929396,0.646915,-0.096441,2.055288,0.495983,0.255458,-0.353498,2
